id,name
yks.res_district_2635,清水县 
yks.res_district_2636,秦安县 
yks.res_district_2637,甘谷县 
yks.res_district_2638,武山县 
yks.res_district_2639,张家川回族自治县 
yks.res_district_2640,凉州区 
yks.res_district_2641,民勤县 
yks.res_district_2642,古浪县 
yks.res_district_2643,天祝藏族自治县 
yks.res_district_2644,甘州区 
yks.res_district_2645,肃南裕固族自治县 
yks.res_district_2646,民乐县 
yks.res_district_2647,临泽县 
yks.res_district_2648,高台县 
yks.res_district_2649,山丹县 
yks.res_district_2650,崆峒区 
yks.res_district_2651,泾川县 
yks.res_district_2652,灵台县 
yks.res_district_2653,崇信县 
yks.res_district_2654,华亭县 
yks.res_district_2655,庄浪县 
yks.res_district_2656,静宁县 
yks.res_district_2657,肃州区 
yks.res_district_2658,金塔县 
yks.res_district_2659,安西县 
yks.res_district_2660,肃北蒙古族自治县 
yks.res_district_2661,阿克塞哈萨克族自治县 
yks.res_district_2662,玉门市 
yks.res_district_2663,敦煌市 
yks.res_district_2664,西峰区 
yks.res_district_2665,庆城县 
yks.res_district_2666,环县 
yks.res_district_2667,华池县 
yks.res_district_2668,合水县 
yks.res_district_2669,正宁县 
yks.res_district_2670,宁县 
yks.res_district_2671,镇原县 
yks.res_district_2672,安定区 
yks.res_district_2673,通渭县 
yks.res_district_2674,陇西县 
yks.res_district_2675,渭源县 
yks.res_district_2676,临洮县 
yks.res_district_2677,漳县 
yks.res_district_2678,岷县 
yks.res_district_2679,武都区 
yks.res_district_2680,成县 
yks.res_district_2681,文县 
yks.res_district_2682,宕昌县 
yks.res_district_2683,康县 
yks.res_district_2684,西和县 
yks.res_district_2685,礼县 
yks.res_district_2686,徽县 
yks.res_district_2687,两当县 
yks.res_district_2688,临夏市 
yks.res_district_2689,临夏县 
yks.res_district_2690,康乐县 
yks.res_district_2691,永靖县 
yks.res_district_2692,广河县 
yks.res_district_2693,和政县 
yks.res_district_2694,东乡族自治县 
yks.res_district_2695,积石山保安族东乡族撒拉族自治县 
yks.res_district_2696,合作市 
yks.res_district_2697,临潭县 
yks.res_district_2698,卓尼县 
yks.res_district_2699,舟曲县 
yks.res_district_2700,迭部县 
yks.res_district_2701,玛曲县 
yks.res_district_2702,碌曲县 
yks.res_district_2703,夏河县 
yks.res_district_2704,城东区 
yks.res_district_2705,城中区 
yks.res_district_2706,城西区 
yks.res_district_2707,城北区 
yks.res_district_2708,大通回族土族自治县 
yks.res_district_2709,湟中县 
yks.res_district_2710,湟源县 
yks.res_district_2711,平安县 
yks.res_district_2712,民和回族土族自治县 
yks.res_district_2713,乐都县 
yks.res_district_2714,互助土族自治县 
yks.res_district_2715,化隆回族自治县 
yks.res_district_2716,循化撒拉族自治县 
yks.res_district_2717,门源回族自治县 
yks.res_district_2718,祁连县 
yks.res_district_2719,海晏县 
yks.res_district_2720,刚察县 
yks.res_district_2721,同仁县 
yks.res_district_2722,尖扎县 
yks.res_district_2723,泽库县 
yks.res_district_2724,河南蒙古族自治县 
yks.res_district_2725,共和县 
yks.res_district_2726,同德县 
yks.res_district_2727,贵德县 
yks.res_district_2728,兴海县 
yks.res_district_2729,贵南县 
yks.res_district_2730,玛沁县 
yks.res_district_2731,班玛县 
yks.res_district_2732,甘德县 
yks.res_district_2733,达日县 
yks.res_district_2734,久治县 
yks.res_district_2735,玛多县 
yks.res_district_2736,玉树县 
yks.res_district_2737,杂多县 
yks.res_district_2738,称多县 
yks.res_district_2739,治多县 
yks.res_district_2740,囊谦县 
yks.res_district_2741,曲麻莱县 
yks.res_district_2742,格尔木市 
yks.res_district_2743,德令哈市 
yks.res_district_2744,乌兰县 
yks.res_district_2745,都兰县 
yks.res_district_2746,天峻县 
yks.res_district_2747,兴庆区 
yks.res_district_2748,西夏区 
yks.res_district_2749,金凤区 
yks.res_district_2750,永宁县 
yks.res_district_2751,贺兰县 
yks.res_district_2752,灵武市 
yks.res_district_2753,大武口区 
yks.res_district_2754,惠农区 
yks.res_district_2755,平罗县 
yks.res_district_2756,利通区 
yks.res_district_2757,盐池县 
yks.res_district_2758,同心县 
yks.res_district_2759,青铜峡市 
yks.res_district_2760,原州区 
yks.res_district_2761,西吉县 
yks.res_district_2762,隆德县 
yks.res_district_2763,泾源县 
yks.res_district_2764,彭阳县 
yks.res_district_2765,沙坡头区 
yks.res_district_2766,中宁县 
yks.res_district_2767,海原县 
yks.res_district_2768,天山区 
yks.res_district_2769,沙依巴克区 
yks.res_district_2770,新市区 
yks.res_district_2771,水磨沟区 
yks.res_district_2772,头屯河区 
yks.res_district_2773,达坂城区 
yks.res_district_2774,东山区 
yks.res_district_2775,乌鲁木齐县 
yks.res_district_2776,独山子区 
yks.res_district_2777,克拉玛依区 
yks.res_district_2778,白碱滩区 
yks.res_district_2779,乌尔禾区 
yks.res_district_2780,吐鲁番市 
yks.res_district_2781,鄯善县 
yks.res_district_2782,托克逊县 
yks.res_district_2783,哈密市 
yks.res_district_2784,巴里坤哈萨克自治县 
yks.res_district_2785,伊吾县 
yks.res_district_2786,昌吉市 
yks.res_district_2787,阜康市 
yks.res_district_2788,米泉市 
yks.res_district_2789,呼图壁县 
yks.res_district_2790,玛纳斯县 
yks.res_district_2791,奇台县 
yks.res_district_2792,吉木萨尔县 
yks.res_district_2793,木垒哈萨克自治县 
yks.res_district_2794,博乐市 
yks.res_district_2795,精河县 
yks.res_district_2796,温泉县 
yks.res_district_2797,库尔勒市 
yks.res_district_2798,轮台县 
yks.res_district_2799,尉犁县 
yks.res_district_2800,若羌县 
yks.res_district_2801,且末县 
yks.res_district_2802,焉耆回族自治县 
yks.res_district_2803,和静县 
yks.res_district_2804,和硕县 
yks.res_district_2805,博湖县 
yks.res_district_2806,阿克苏市 
yks.res_district_2807,温宿县 
yks.res_district_2808,库车县 
yks.res_district_2809,沙雅县 
yks.res_district_2810,新和县 
yks.res_district_2811,拜城县 
yks.res_district_2812,乌什县 
yks.res_district_2813,阿瓦提县 
yks.res_district_2814,柯坪县 
yks.res_district_2815,阿图什市 
yks.res_district_2816,阿克陶县 
yks.res_district_2817,阿合奇县 
yks.res_district_2818,乌恰县 
yks.res_district_2819,喀什市 
yks.res_district_2820,疏附县 
yks.res_district_2821,疏勒县 
yks.res_district_2822,英吉沙县 
yks.res_district_2823,泽普县 
yks.res_district_2824,莎车县 
yks.res_district_2825,叶城县 
yks.res_district_2826,麦盖提县 
yks.res_district_2827,岳普湖县 
yks.res_district_2828,伽师县 
yks.res_district_2829,巴楚县 
yks.res_district_2830,塔什库尔干塔吉克自治县 
yks.res_district_2831,和田市 
yks.res_district_2832,和田县 
yks.res_district_2833,墨玉县 
yks.res_district_2834,皮山县 
yks.res_district_2835,洛浦县 
yks.res_district_2836,策勒县 
yks.res_district_2837,于田县 
yks.res_district_2838,民丰县 
yks.res_district_2839,伊宁市 
yks.res_district_2840,奎屯市 
yks.res_district_2841,伊宁县 
yks.res_district_2842,察布查尔锡伯自治县 
yks.res_district_2843,霍城县 
yks.res_district_2844,巩留县 
yks.res_district_2845,新源县 
yks.res_district_2846,昭苏县 
yks.res_district_2847,特克斯县 
yks.res_district_2848,尼勒克县 
yks.res_district_2849,塔城市 
yks.res_district_2850,乌苏市 
yks.res_district_2851,额敏县 
yks.res_district_2852,沙湾县 
yks.res_district_2853,托里县 
yks.res_district_2854,裕民县 
yks.res_district_2855,和布克赛尔蒙古自治县 
yks.res_district_2856,阿勒泰市 
yks.res_district_2857,布尔津县 
yks.res_district_2858,富蕴县 
yks.res_district_2859,福海县 
yks.res_district_2860,哈巴河县 
yks.res_district_2861,青河县 
yks.res_district_2862,吉木乃县 
